tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2017,1,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,13741,196.34,WN,1.0,196.34,WN,1.0,196.34,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201711042312191AUSHOU
Table 1a,2017,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,1820,263.84,DL,0.4833,260.44,UA,0.1,205.21,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201711042312197AUSHPN
Table 1a,2017,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,23933,338.04,UA,0.8221,341.35,WN,0.0148,308.24,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201711042312264AUSIAD
Table 1a,2017,1,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,8554,210.87,UA,0.9988,211.01,UA,0.9988,211.01,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201711042312266AUSIAH
Table 1a,2017,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,728,283.89,WN,0.9737,279.85,WN,0.9737,279.85,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201711042312391AUSISP
Table 1a,2017,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,78078,254.2,DL,0.4056,267.66,B6,0.3755,244.33,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201711042312478AUSJFK
Table 1a,2017,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,116389,231.85,AA,0.3954,227.22,WN,0.2519,215.96,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201711042312892AUSLAX
Table 1a,2017,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,23023,261.17,AA,0.3272,286.31,WN,0.2675,217.56,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201711042312953AUSLGA
Table 1a,2017,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,22204,176.86,B6,0.9263,176.52,WN,0.0114,162.15,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201711042312954AUSLGB
Table 1a,2017,1,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,28392,264.0,WN,0.9793,264.36,DL,0.0157,237.94,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201711042313232AUSMDW
Table 1a,2017,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,3367,262.96,WN,0.6179,247.1,WN,0.6179,247.1,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201711042313296AUSMHT
Table 1a,2017,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,17108,235.1,AA,0.8111,237.77,UA,0.1291,203.72,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201711042313303AUSMIA
Table 1a,2017,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,19747,253.48,WN,0.9118,254.97,B6,0.0195,211.26,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201711042313796AUSOAK
Table 1a,2017,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,6279,267.62,WN,0.5684,263.64,WN,0.5684,263.64,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201711042313891AUSONT
Table 1a,2017,1,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,60424,275.72,AA,0.5993,270.96,AA,0.5993,270.96,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201711042313930AUSORD
Table 1a,2017,1,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,61880,248.82,WN,0.6195,241.86,WN,0.6195,241.86,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201711042314107AUSPHX
Table 1a,2017,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,14112,AUS,PIE,928,2366,87.39,G4,1.0,87.39,G4,1.0,87.39,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201711042314112AUSPIE
Table 1a,2017,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,4641,264.24,WN,0.4227,233.98,WN,0.4227,233.98,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201711042314307AUSPVD
Table 1a,2017,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,94822,288.19,UA,0.4686,313.63,VX,0.2904,270.02,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201711042314771AUSSFO
Table 1a,2017,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,40404,288.22,WN,0.8138,281.3,WN,0.8138,281.3,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201711042314831AUSSJC
Table 1a,2017,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,15743,268.61,WN,0.5022,276.04,AA,0.304,270.85,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201711042314908AUSSNA
Table 1a,2017,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,364,240.07,DL,0.7179,208.37,DL,0.7179,208.37,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201711042315070AUSSWF
Table 1a,2017,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,25662,238.45,WN,0.7307,234.08,UA,0.098,223.66,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201711042315304AUSTPA
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,100737,230.85,UA,0.6527,245.71,WN,0.3009,191.45,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042311618AUSEWR
Table 1a,2017,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,76076,272.09,WN,0.3636,256.13,WN,0.3636,256.13,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201721042310721AUSBOS
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,4732,235.87,WN,0.8051,232.09,DL,0.0275,199.99,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042310800AUSBUR
Table 1a,2017,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,35308,290.99,WN,0.8271,290.2,DL,0.0795,267.97,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721042310821AUSBWI
Table 1a,2017,2,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,10874,AUS,CAK,1174,1820,280.03,DL,0.3778,281.53,UA,0.1222,245.26,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721042310874AUSCAK
Table 1a,2017,2,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,11042,AUS,CLE,1174,20202,193.94,G4,0.3211,82.08,G4,0.3211,82.08,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721042311042AUSCLE
Table 1a,2017,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,60060,186.61,WN,1.0,186.61,WN,1.0,186.61,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721042311259AUSDAL
Table 1a,2017,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,43225,282.45,WN,0.5919,287.16,DL,0.1262,237.4,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721042311278AUSDCA
Table 1a,2017,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,37128,184.94,AA,0.9876,184.64,AA,0.9876,184.64,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721042311298AUSDFW
Table 1a,2017,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,49413,165.85,WN,0.5526,166.46,B6,0.3341,157.54,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721042311697AUSFLL
Table 1a,2017,2,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,12649,202.45,WN,1.0,202.45,WN,1.0,202.45,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201721042312191AUSHOU
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,2002,291.07,DL,0.4874,306.96,AA,0.3769,288.97,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312197AUSHPN
Table 1a,2017,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,45500,227.58,UA,0.6974,261.38,F9,0.2157,100.37,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721042312264AUSIAD
Table 1a,2017,2,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,8372,203.38,UA,1.0,203.38,UA,1.0,203.38,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201721042312266AUSIAH
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,819,289.01,WN,0.9375,289.59,WN,0.9375,289.59,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312391AUSISP
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,96551,240.79,DL,0.4611,253.28,B6,0.328,224.45,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312478AUSJFK
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,137683,199.36,AA,0.3862,200.15,WN,0.2669,192.45,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042312892AUSLAX
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,21567,254.96,WN,0.3631,223.41,WN,0.3631,223.41,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312953AUSLGA
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,22932,176.15,B6,0.9503,176.01,DL,0.0161,161.24,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042312954AUSLGB
Table 1a,2017,2,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,37401,216.69,WN,0.9741,216.8,DL,0.0222,210.76,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201721042313232AUSMDW
Table 1a,2017,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,3640,326.98,WN,0.5592,293.72,WN,0.5592,293.72,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201721042313296AUSMHT
Table 1a,2017,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,20293,226.6,AA,0.8683,232.19,UA,0.0814,180.95,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721042313303AUSMIA
Table 1a,2017,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,25571,241.65,WN,0.9179,241.72,B6,0.0149,214.0,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721042313796AUSOAK
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,7644,240.32,WN,0.5843,236.71,WN,0.5843,236.71,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042313891AUSONT
Table 1a,2017,2,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,102830,196.58,AA,0.5462,205.39,AA,0.5462,205.39,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201721042313930AUSORD
Table 1a,2017,2,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,61698,233.62,WN,0.6124,227.71,WN,0.6124,227.71,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201721042314107AUSPHX
Table 1a,2017,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,14112,AUS,PIE,928,4732,73.26,G4,1.0,73.26,G4,1.0,73.26,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721042314112AUSPIE
Table 1a,2017,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,6734,280.69,WN,0.3678,265.85,WN,0.3678,265.85,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201721042314307AUSPVD
Table 1a,2017,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,108472,270.14,UA,0.5301,284.65,VX,0.2675,261.73,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721042314771AUSSFO
Table 1a,2017,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,45773,291.22,WN,0.8091,284.43,WN,0.8091,284.43,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721042314831AUSSJC
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,18837,249.27,WN,0.521,238.73,WN,0.521,238.73,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042314908AUSSNA
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,455,279.71,AA,0.4762,299.57,DL,0.4048,225.65,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042315070AUSSWF
Table 1a,2017,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,24570,255.31,WN,0.7277,249.37,UA,0.0828,237.13,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721042315304AUSTPA
Table 1a,2017,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,72436,242.4,WN,0.343,245.46,B6,0.2865,229.83,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201731042310721AUSBOS
Table 1a,2017,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,5005,214.27,WN,0.78,216.31,UA,0.1218,172.74,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201731042310800AUSBUR
Table 1a,2017,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,29302,280.11,WN,0.7977,280.93,DL,0.102,257.25,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201731042310821AUSBWI
Table 1a,2017,3,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,10874,AUS,CAK,1174,1729,262.23,DL,0.5829,261.06,DL,0.5829,261.06,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201731042310874AUSCAK
Table 1a,2017,3,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,11042,AUS,CLE,1174,16835,192.01,UA,0.2857,223.66,G4,0.2281,82.12,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201731042311042AUSCLE
Table 1a,2017,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,51688,182.82,WN,0.9992,182.82,WN,0.9992,182.82,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201731042311259AUSDAL
Table 1a,2017,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,41860,249.12,WN,0.5559,249.58,DL,0.1095,237.46,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201731042311278AUSDCA
Table 1a,2017,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,32214,184.22,AA,0.9853,184.16,AA,0.9853,184.16,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201731042311298AUSDFW
Table 1a,2017,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,92365,207.01,UA,0.5971,223.02,WN,0.353,172.96,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201731042311618AUSEWR
Table 1a,2017,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,43498,157.17,WN,0.579,154.61,B6,0.299,151.39,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201731042311697AUSFLL
Table 1a,2017,3,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,9919,200.26,WN,1.0,200.26,WN,1.0,200.26,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201731042312191AUSHOU
Table 1a,2017,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,1365,249.75,DL,0.5857,246.18,DL,0.5857,246.18,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201731042312197AUSHPN
Table 1a,2017,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,45318,198.64,UA,0.6129,237.38,F9,0.278,92.7,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201731042312264AUSIAD
Table 1a,2017,3,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,7462,210.62,UA,1.0,210.62,UA,1.0,210.62,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201731042312266AUSIAH
Table 1a,2017,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,637,331.26,WN,0.9524,317.53,WN,0.9524,317.53,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201731042312391AUSISP
Table 1a,2017,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,90272,211.23,DL,0.4475,222.6,B6,0.3156,195.69,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201731042312478AUSJFK
Table 1a,2017,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,139503,180.21,AA,0.3819,180.1,UA,0.1431,175.59,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201731042312892AUSLAX
Table 1a,2017,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,19110,225.52,WN,0.3927,194.8,WN,0.3927,194.8,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201731042312953AUSLGA
Table 1a,2017,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,28756,152.98,B6,0.9835,152.22,B6,0.9835,152.22,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201731042312954AUSLGB
Table 1a,2017,3,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,45045,161.93,WN,0.9785,161.81,WN,0.9785,161.81,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201731042313232AUSMDW
Table 1a,2017,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,4004,289.62,WN,0.5294,277.64,WN,0.5294,277.64,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201731042313296AUSMHT
Table 1a,2017,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,18473,206.46,AA,0.8458,210.43,F9,0.03,134.8,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201731042313303AUSMIA
Table 1a,2017,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,19747,242.99,WN,0.8724,243.01,B6,0.023,213.41,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201731042313796AUSOAK
Table 1a,2017,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,8099,209.95,WN,0.58,209.7,AA,0.3541,206.1,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201731042313891AUSONT
Table 1a,2017,3,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,102102,159.16,AA,0.5696,166.92,UA,0.3341,164.29,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201731042313930AUSORD
Table 1a,2017,3,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,50323,209.86,WN,0.6084,205.41,WN,0.6084,205.41,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201731042314107AUSPHX
